id;PRODUCTO;TIPO DE PRODUCCIÓN;TÍTULO;AUTOR;FUENTE;AÑO;IDIOMA;REFERENCIA APA;BASES DE DATOS;INGRESADO;ACCESO ABIERTO;INDEXADO;ENLACE
;Capítulo de libro;Investigativa;Crisis paterno-filial y masculina en Martín (Hache) de Adolfo Aristarain.;Wilson Arturo Orozco Jiménez;Crisis e identidad: perspectivas disciplinarias desde América Latina, Peter Lang. ISBN: 9783631669075;2019;Español;"Orozco W. (2019). Crisis paterno-filial y masculina en Martín (Hache) de Adolfo Aristarain. En A. Schrott &amp; J.-H. Witthaus (Eds.), Crisis e identidad: perspectivas disciplinarias desde América Latina (pp. 365-377). Berlín: Peter Lang.";;No;No;No;
;Capítulo de libro;Investigativa;Critical intercultural dialogue opening new paths to internationalization in HE : Repositioning local languages and cultures in foreign language policies.;Jaime Alonso Usma Wilches;Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice, Routledge. ISBN: 9780367001469;2019;Inglés;"Ortiz, J., Usma, J., &amp; Gutierrez, C. (2019). Critical intercultural dialogue opening new paths to internationalization in HE: Repositioning local languages and cultures in foreign language policies. In U.Lundgren, P.Castro &amp; J.Woodin (Eds.), Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice. Routledge.";;No;No;No;
;Capítulo de libro;Investigativa;Critical intercultural dialogue opening new paths to internationalization in HE : Repositioning local languages and cultures in foreign language policies.;Claudia Gutiérrez;Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice, Routledge. ISBN: 9780367001469;2019;Inglés;"Ortiz, J., Usma, J., &amp; Gutierrez, C. (2019). Critical intercultural dialogue opening new paths to internationalization in HE: Repositioning local languages and cultures in foreign language policies. In U.Lundgren, P.Castro &amp; J.Woodin (Eds.), Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice. Routledge.";;No;No;No;
;Capítulo de libro;Investigativa;Critical intercultural dialogue opening new paths to internationalization in HE: Repositioning local languages and cultures in foreign language policies.;Janeth María Ortiz Medina;Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice, Routledge. ISBN: 9780367001469;2019;Inglés;"Ortiz, J., Usma, J., &amp; Gutierrez, C. (2019). Critical intercultural dialogue opening new paths to internationalization in HE: Repositioning local languages and cultures in foreign language policies. In U.Lundgren, P.Castro &amp; J.Woodin (Eds.), Educational approaches to Internationalisation through InterculturalDialogue: Reflections on theory and practice. Routledge.";;No;No;No;
;Capítulo de libro;Investigativa;Diferencias lingüísticas entre el cumplido y el piropo;Luz Stella Castañeda;Investigación Lingüística en Colombia, Peter Lang. ISBN: 9783631770269;2018;Español;Lopera, S. & Castañeda, L. (2018) Diferencias linguísticas entre el cumplido y el piropo. En Castañeda, L.S & Luna Coutin, I.(Eds.),Investigación Lingüística en Colombia, Berlín: Peter Lang, 25-50.;;No;No;No;
;Capítulo de libro;Docencia;"Traducción del capítulo Los traductores propagadores de religiones de Sherry Simon"" Los Traductores En La Historia";Olga Elena Marín Zuluaga;ISBN: 978-958-655-806-8  ed: Editorial Universidad de Antioquia , v. , p.133 - 159;2005;Español;"Marín Zuluaga, O. E. (2005). Traducción del capítulo Los traductores propagadores de religiones de Sherry Simon"" Los Traductores En La Historia.  p.133 - 159";;No;No;No;
;Capítulo de libro;Docencia;"Presentación del volumen 2 - Cátedra Abierta en Traductología"" Cátedra Abierta En Traductología Volumen 2 Años 3 Y 4";Olga Elena Marín Zuluaga;ISBN: 978-958-714-215-0  ed:  , v. , p.9 - 11;2008;Español;"Marín Zuluaga, O.E. (2008). Presentación del volumen 2 - Cátedra Abierta en Traductología"" Cátedra Abierta En Traductología Volumen 2 Años 3 Y 4";;No;No;No;
;Capítulo de libro;Docencia;"Taller de traducción de textos en ciencias sociales y humanas"" Eventos Vi, Paideia Palabra A Palabra";Olga Elena Marín Zuluaga;ISBN: 978-980-7065-02-3  ed:  , v. , p.65 - 68;2009;Español;"Marín Zuluaga, O.E. (2009). Taller de traducción de textos en ciencias sociales y humanas"" Eventos Vi, Paideia Palabra A Palabra";;No;No;No;
;Capítulo de libro;Docencia;"Presentación del volumen 1Cátedra Abierta en Traductología"" Cátedra Abierta En Traductología Volumen 1 Años 1 Y 2";Olga Elena Marín Zuluaga;ISBN: 978-958-714-163-4  ed: Universidad De Antioquia , v. , p.9 - 11;2008;Español;"Marín Zuluaga, O.E (2008)- Presentación del volumen 1Cátedra Abierta en Traductología"" Cátedra Abierta En Traductología Volumen 1 Años 1 Y 2.";;No;No;No;
;Capítulo de libro;Investigativa;El abuelo como agente perturbador de la familia feliz: análisis textual de El cochecito.;Wilson Arturo Orozco Jiménez;Histoires de famille(s) dans le monde hispanique contemporain, Éditions Orbis Pertuis.  ISBN: 9782367831251;2019;Español;Orozco W. (2019). El abuelo como agente perturbador de la familia feliz: análisis textual de El cochecito. Histoires de famille(s) dans le monde hispanique contemporain,149-160. Dijon: Éditions Orbis Pertuis;;No;No;No;
;Capítulo de libro;Investigativa;El campus virtual como entorno de aprendizaje significativo en el desarrollo de competencias en lengua matern a y lenguas extranjeras;Eugenia Ramírez Isaza;La didáctica de la lengua materna : estado de la discusión en Colombia, Universidad del Valle. ISBN: 9586704602;2005;Español;Plested, C., & Ramírez, E. (2005). El Campus Virtual como entorno de aprendizaje significativo en el desarrollo de competencias en lengua materna y lenguas extranjeras. In F. Vásquez (Ed.), La Didáctica de la Lengua Materna – Estado de la Discusión en Colombia. (pp. 285–304). Santiago de Cali: Universidad del Valle.;;No se sube;No;No;
;Capítulo de libro;Investigativa;El campus virtual como entorno de aprendizaje significativo en el desarrollo de competencias en lengua materna y lenguas extranjeras;María Cecilia Plested Álvarez;La didáctica de la lengua materna : estado de la discusión en Colombia, Universidad del Valle. ISBN: 9586704602;2005;Español;Plested, C., & Ramírez, E. (2005). El Campus Virtual como entorno de aprendizaje significativo en el desarrollo de competencias en lengua materna y lenguas extranjeras. In F. Vásquez (Ed.), La Didáctica de la Lengua Materna – Estado de la Discusión en Colombia. (pp. 285–304). Santiago de Cali: Universidad del Valle.;;No se sube;No;No;
;Capítulo de libro;Investigativa;English and english teaching in Colombia : tensions and possibilities in the expanding circle;Adriana González Moncada;The Routledge Handbook of World Englishes, Routledge. ISBN: 9780415470391;2010;Inglés;González, A. (2010). English and English teaching in Colombia: tensions and possibilities in the expanding circle. In A. Kirkpatrick (Ed.), The Routledge Handbook of World Englishes (pp. 332–351). Routledge.;;No se sube;No;No;
;Capítulo de libro;Investigativa;Étudiants universitaires des communautés autochtones colombiennes et apprentissage de langues étrangères : une étude de cas;Fabio Alberto Arismendi Gómez;Francophonie et langue française en Amérique du Sud: Problématiques de recherche et d’enseignement, Uniandes. ISBN: 9789587744132;2016;Francés;Arismendi, F. A. (2016). Étudiants universitaires des communautés autochtones colombiennes et apprentissage de langues étrangères: une étude de cas. En: Francophonie et langue française en Amérique du Sud: Problématiques de recherche et d’enseignement,. ( pp. 131-144) Bogotá: Universidad de los Andes.;;No;No;No;
;Capítulo de libro;Investigativa;FTA corpus : a parallel corpus of English and Spanish free trade agreements for the study of specialized collocations;Pedro Patiño García;The many facets of Corpus Linguistics in Bergen, University of Bergen. ISBN: 9788299858731;2013;Inglés;Patiño, P. (2013). FTA Corpus: a parallel corpus of English and Spanish Free Trade Agreements for the study of specialized collocations. In L. Hareide, C. Johansson, & M. Oakes (Eds.), Bergen Language and Linguistics Studies. The many facets of Corpus Linguistics in Bergen. (pp. 81–92). University of Bergen. Retrieved from https://goo.gl/2r9Tnc;;No se sube;No;No;
;Capítulo de libro;Investigativa;La formación de la personalidad del ciudadano Colombiano con fundamento social, cultural e histórico;Ana Elsy Díaz Monsalve;Formación ciudadana: una mirada desde Colombia y México, Coporación para investigaciones Biológicas. ISBN: 9789589076620.;2011;Español;Díaz, A. (2011). La formación de la personalidad del ciudadano colombiano con fundamento social, cultural e histórico. In R. Quiroz & A. Gómez (Eds.), Formación ciudadana: una mirada desde Colombia y México (Primera, pp. 3–21).;;No se sube;No;No;
;Capítulo de libro;Investigativa;Lolita de Vladimir Nabokov como novela negra;Wilson Arturo Orozco Jiménez;El género negro: de la marginalidad a la normalización, Andavira. ISBN: 9788484089056;2015;Español;"Orozco, W. (2015). Lolita de Vladimir Nabokov como novela negra. En Martín Escribà, A. &amp; Sánchez Zapatero, J. (eds.), El género negro: de la marginalidad a la normalización (pp. 257-261).";;No se sube;No;No;
;Capítulo de libro;Investigativa;Presencia de la traducción en la prensa de Sonsón y Abejorral a principios del siglo XX : intercambios (trans)nacionales;Juan Guillermo Ramírez Giraldo;Literaturas y culturas del Páramo: Sonsón, Nariño, Argelia y Abejorral. Hilo de plata editores. ISBN: 9789585413399;2017;Español;Ramírez, J. (2017) Presencia de la traducción en la prensa de Sonsón y Abejorral a principios del siglo XX: Intercambios (trans)nacionales. En: María Stella Girón López, ed. Literaturas y culturas del Páramo: Sonsón, Nariño, Argelia y Abejorral. 1a. edición. Medellín: Hilo de plata editores, pp. 125-140.;;No;No;No;
;Capítulo de libro;Docencia;Sintagmas nominales con algunos aspectos de su traducción del inglés al español;Alejandro Arroyave Tobón;Unam Universidad Nacional Autonoma De Mexico , v. , p.130 - 163;2018;Español;Arroyave Tobón, A. (2018). Sintagmas nominales con algunos aspectos de su traducción del inglés al español. Traducción de textos especializados. Nuevos enfoques, nuevas metodologías, . En: México  ISBN: 978-607-30-0706-1  ed: Unam Universidad Nacional Autonoma De Mexico , v. , p.130 - 163;;No se sube;No;No;
;Capítulo de libro;Docencia;An image-term co-occurrence model for multilingual terminology alignment and cross-language image indexing;Diego Alberto Burgos Herrera;LSP in Colombia: advances and challenges, Peter Lang AG. ISBN: 9783034314343;2014;Inglés;Burgos, D. (2014). An image-term co-occurrence model for multilingual terminology alignment and cross-language image indexing. En G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 155-168). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Bell Manrique Losada;LSP in Colombia: advances and challenges, Peter Lang. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for a semiautomatic analysis of job specification documents. In G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49–65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Diego Alberto Burgos Herrera;LSP in Colombia: advances and challenges, Peter Lang. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for a semiautomatic analysis of job specification documents. In G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49–65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Carlos Zapata;LSP in Colombia: advances and challenges, Peter Lang. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for a semiautomatic analysis of job specification documents. In G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49–65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Bell Manrique Losada;LSP in Colombia: advances and challenges, Peter Lang AG. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for  a semiautomatic analysis of job specification documents. En G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49-65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Diego Alberto Burgos Herrera;LSP in Colombia: advances and challenges, Peter Lang AG. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for  a semiautomatic analysis of job specification documents. En G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49-65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Applying linguistic methods for a semiautomatic analysis of job specification documents;Carlos Mario Zapata Jaramillo;LSP in Colombia: advances and challenges, Peter Lang AG. ISBN: 9783034314343;2014;Inglés;Manrique, B., Burgos, D., & Zapata, C. (2014). Applying linguistic methods for  a semiautomatic analysis of job specification documents. En G. Quiroz & P. Patiño (Eds.), LSP in Colombia: advances and challenges (pp. 49-65). Berna: Peter Lang AG.;;No se sube;No;No;
;Capítulo de libro;Docencia;Apuntes sobre la translatio en los saberes curativos en América;Martha Lucía Pulido Correa;Traductores hispanos de la orden franciscana en Hispanoamérica, Universidad Ricardo Palma. ISBN: 9786124609930;2012;Español;Pulido, M. (2012). Apuntes sobre la translatio en los saberes curativos en América. In M. Vega (Ed.), Traductores hispanos de la orden franciscana en Hispanoamérica (First, pp. 63–72). Universidad Ricardo Palma.;;No se sube;No;No;
;Capítulo de libro;Docencia;Asuntos de traducción en Blasco Ibáñez;Martha Lucía Pulido Correa;Las letras valencianas en la literatura universal : Problemas de recepción y traducción: el paisaje y el tiempo, Bienza. ISBN: 9788493763022;2012;Español;Pulido, M. (2012). Asuntos de traducción en Blasco Ibáñez. In J. Albaladejo & M. Vega (Eds.), Las letras valencianas en la literatura universal. Problemas de recepción y traducción: el paisaje y el tiempo (pp. 33–58). Sevilla: Editorial Bienza. Retrieved from http://goo.gl/Wo1SOQ;;No se sube;No;No;
